"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","PAR_SURFACE","PAR_DEPTH","CONDTVY","SAL","SIGMA_T","TEMP","TRANS","DISS_OXYGEN","O2_PCT_SAT","CHLA_FLU_CALIB","CHLA_FLU_RAW","PH"
"BWQM","WN241","N04",08-FEB-2024 09:30:33,28,1145.1,0.63103,29.546,30.879,24.453,4.5791,0.84796,10.467,99.69,1.1197,1.265,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,28.5,1138.1,0.56479,29.548,30.88,24.454,4.5804,0.84756,10.465,99.67,0.9996,1.2037,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,29,1140.3,0.50072,29.55,30.88,24.454,4.582,0.84936,10.465,99.67,1.168,1.2893,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,29.5,1148.3,0.45489,29.551,30.88,24.454,4.5826,0.84976,10.466,99.68,1.0065,1.2072,8.2636
"BWQM","WN241","N04",08-FEB-2024 09:30:33,30,1149.1,0.42304,29.552,30.881,24.454,4.5826,0.84896,10.47,99.71,1.1214,1.2658,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,30.5,1143.8,0.37676,29.552,30.88,24.454,4.5826,0.84756,10.466,99.68,1.0235,1.216,8.2636
"BWQM","WN241","N04",08-FEB-2024 09:30:33,31,1141,0.33676,29.553,30.881,24.455,4.583,0.84736,10.469,99.7,1.0048,1.2063,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,31.5,1138.7,0.29683,29.553,30.881,24.454,4.5829,0.84816,10.465,99.67,1.08,1.2448,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,32,1144.1,0.26893,29.553,30.881,24.454,4.5833,0.85267,10.467,99.78,1.0739,1.2418,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,32.5,1140.7,0.24229,29.554,30.881,24.454,4.5839,0.85143,10.469,99.8,0.9916,1.1996,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,33,1129.9,0.21761,29.555,30.881,24.455,4.5849,0.85237,10.468,99.79,0.9768,1.1919,8.2644
"BWQM","WN241","N04",08-FEB-2024 09:30:33,33.5,1142.4,0.20253,29.563,30.884,24.456,4.5923,0.85016,10.467,99.78,0.9642,1.1853,8.2627
"BWQM","WN241","N04",08-FEB-2024 09:30:33,34,1128.2,0.18322,29.573,30.887,24.458,4.6004,0.85378,10.469,99.8,0.9288,1.167,8.2643
"BWQM","WN241","N04",08-FEB-2024 09:30:33,34.5,1131.9,0.17177,29.588,30.893,24.461,4.6127,0.85137,10.469,99.8,0.8971,1.1503,8.2643
"BWQM","WN241","N04",08-FEB-2024 09:30:33,35,1112.6,0.15115,29.61,30.899,24.464,4.6323,0.85538,10.461,99.82,0.839,1.1197,8.2642
"BWQM","WN241","N04",08-FEB-2024 09:30:33,35.5,1101.8,0.13561,29.626,30.904,24.466,4.6472,0.85659,10.46,99.81,0.8143,1.1066,8.2641
"BWQM","WN241","N04",08-FEB-2024 09:30:33,36,1124.4,0.12187,29.659,30.915,24.472,4.6757,0.85257,10.453,99.84,0.8489,1.125,8.2624
"BWQM","WN241","N04",08-FEB-2024 09:30:33,36.5,1101.2,0.11409,29.657,30.914,24.472,4.6733,0.85177,10.462,99.92,0.8284,1.1141,8.2598
"BWQM","WN241","N04",08-FEB-2024 09:30:33,37,1105.1,0.10399,29.7,30.928,24.479,4.7113,0.85338,10.453,99.93,0.8159,1.1075,8.259
"BWQM","WN241","N04",08-FEB-2024 09:30:33,37.5,1096.1,0.095888,29.726,30.937,24.484,4.7337,0.85538,10.448,99.98,1.1632,1.2868,8.2589
"BWQM","WN241","N04",08-FEB-2024 09:30:33,38,1106.9,0.090819,29.738,30.94,24.485,4.7448,0.859,10.443,99.93,0.7409,1.0672,8.2564
"BWQM","WN241","N04",08-FEB-2024 09:30:33,38.5,1093.9,0.082986,29.743,30.941,24.486,4.7495,0.859,10.442,99.92,0.7361,1.0646,8.255
"BWQM","WN241","N04",08-FEB-2024 09:30:33,39,1111.2,0.07193,29.749,30.943,24.486,4.7548,0.85689,10.44,99.9,0.8119,1.1053,8.2552
"BWQM","WN241","N04",08-FEB-2024 09:30:33,39.5,1110.3,0.065831,29.763,30.947,24.488,4.7674,0.85478,10.431,99.91,0.6734,1.0305,8.2539
"BWQM","WN241","N04",08-FEB-2024 09:30:33,40,1106.8,0.059623,29.786,30.954,24.492,4.7874,0.85694,10.424,99.85,0.5911,0.98507,8.2538
"BWQM","WN241","N04",08-FEB-2024 09:30:33,40.5,1124.4,0.057369,29.788,30.956,24.493,4.7873,0.8584,10.414,99.75,0.5268,0.94907,8.2514
"BWQM","WN241","N04",08-FEB-2024 09:30:33,41,1097.6,0.053169,29.891,30.989,24.51,4.8799,0.8582,10.379,99.7,0.6082,0.99457,8.2502
"BWQM","WN241","N04",08-FEB-2024 09:30:33,41.5,1118.6,0.047875,30.009,31.033,24.534,4.9773,0.8593,10.351,99.62,0.4757,0.92019,8.247
"BWQM","WN241","N04",08-FEB-2024 09:30:33,42,1091.9,0.042337,30.044,31.047,24.543,5.0044,0.85749,10.349,99.7,0.3709,0.85982,8.2432
"BWQM","WN241","N04",08-FEB-2024 09:30:33,42.5,1115.4,0.042889,30.062,31.056,24.548,5.017,0.85619,10.343,99.74,0.3484,0.84669,8.2424
"BWQM","WN241","N04",08-FEB-2024 09:30:33,43,1114.2,0.037929,30.085,31.065,24.554,5.0352,0.85599,10.333,99.64,0.3664,0.85719,8.2431
"BWQM","WN241","N04",08-FEB-2024 09:30:33,43.5,1106.4,0.036068,30.1,31.069,24.556,5.0479,0.86222,10.321,99.53,0.3829,0.86682,8.243
"BWQM","WN241","N04",08-FEB-2024 09:30:33,44,1125.4,0.033274,30.106,31.072,24.557,5.052,0.86202,10.305,99.47,0.3201,0.83006,8.2406
"BWQM","WN241","N04",08-FEB-2024 09:30:33,44.5,1113.9,0.030813,30.11,31.074,24.558,5.0552,0.86045,10.28,99.23,0.3368,0.83987,8.2411
"BWQM","WN241","N04",08-FEB-2024 09:30:33,45,1129.1,0.027552,30.123,31.078,24.561,5.0654,0.86202,10.262,99.05,0.2949,0.81519,8.2382
"BWQM","WN241","N04",08-FEB-2024 09:30:33,45.5,1117.6,0.025922,30.159,31.091,24.568,5.0956,0.86504,10.236,98.9,0.2971,0.8165,8.2392
"BWQM","WN241","N04",08-FEB-2024 09:30:33,46,1134.8,0.025112,30.18,31.098,24.572,5.1138,0.86061,10.215,98.7,0.3275,0.83444,8.2379
"BWQM","WN241","N04",08-FEB-2024 09:30:33,46.5,1131.5,0.022675,30.185,31.1,24.573,5.1169,0.8584,10.19,98.45,0.3104,0.82438,8.2367
"BWQM","WN241","N04",08-FEB-2024 09:30:33,47,1136,0.020595,30.224,31.113,24.579,5.1511,0.86202,10.166,98.32,0.2289,0.77581,8.2366
"BWQM","WN241","N04",08-FEB-2024 09:30:33,47.5,1121.2,0.017834,30.338,31.153,24.601,5.2461,0.85599,10.127,98.23,0.1789,0.74562,8.2337
"BWQM","WN241","N04",08-FEB-2024 09:30:33,48,,,30.492,31.205,24.627,5.3785,0.85762,10.088,98.23,0.1096,0.70306,8.2306
"BWQM","WN241","N04",08-FEB-2024 09:30:33,48.5,,,30.627,31.255,24.654,5.4876,0.85719,10.024,97.89,0.0787,0.68393,8.2259
"BWQM","WN241","F22",08-FEB-2024 10:09:35,1,1079.5,378.58,,,,,,,,,,
"BWQM","WN241","F22",08-FEB-2024 10:09:35,1.5,1069.2,317.35,,,,,,,,,,
"BWQM","WN241","F22",08-FEB-2024 10:09:35,2,1089.5,265.34,29.423,30.822,24.416,4.5018,0.85419,10.458,99.41,0.4437,0.6162,8.2648
"BWQM","WN241","F22",08-FEB-2024 10:09:35,2.5,1087.4,236.62,29.411,30.813,24.409,4.4955,0.84896,10.461,99.44,0.398,0.61918,8.2664
"BWQM","WN241","F22",08-FEB-2024 10:09:35,3,1084.3,204.06,29.435,30.835,24.427,4.5009,0.84756,10.46,99.43,0.3388,0.61436,8.2648
"BWQM","WN241","F22",08-FEB-2024 10:09:35,3.5,1088.5,174.17,29.463,30.862,24.447,4.5063,0.84902,10.455,99.38,0.4819,0.71806,8.2634
"BWQM","WN241","F22",08-FEB-2024 10:09:35,4,1084.9,152.79,29.497,30.893,24.471,4.5151,0.84816,10.454,99.47,0.7392,0.87994,8.2647
"BWQM","WN241","F22",08-FEB-2024 10:09:35,4.5,1082.9,129.82,29.559,30.941,24.506,4.541,0.84383,10.446,99.49,0.846,0.96377,8.2646
"BWQM","WN241","F22",08-FEB-2024 10:09:35,5,1087,119.15,29.612,30.979,24.534,4.5652,0.84369,10.443,99.55,0.9533,1.0481,8.2631
"BWQM","WN241","F22",08-FEB-2024 10:09:35,5.5,1095.9,107.37,29.693,31.037,24.576,4.6027,0.83115,10.434,99.56,0.9743,1.09,8.2643
"BWQM","WN241","F22",08-FEB-2024 10:09:35,6,1085.7,93.68,29.757,31.076,24.603,4.6401,0.82621,10.423,99.55,0.9581,1.1133,8.2614
"BWQM","WN241","F22",08-FEB-2024 10:09:35,6.5,1057.8,84.311,29.872,31.138,24.645,4.7139,0.8161,10.402,99.64,0.8732,1.1013,8.2626
"BWQM","WN241","F22",08-FEB-2024 10:09:35,7,1051.3,78.349,29.89,31.142,24.647,4.7316,0.81103,10.402,99.64,0.761,1.0733,8.2621
"BWQM","WN241","F22",08-FEB-2024 10:09:35,7.5,1083.9,67.235,29.908,31.151,24.652,4.744,0.80686,10.4,99.62,0.7457,1.0698,8.2624
"BWQM","WN241","F22",08-FEB-2024 10:09:35,8,1089.2,59.356,29.92,31.154,24.653,4.7559,0.80698,10.395,99.66,0.738,1.0656,8.2588
"BWQM","WN241","F22",08-FEB-2024 10:09:35,8.5,1090.5,55.288,29.9,31.143,24.646,4.7419,0.80728,10.384,99.46,0.6973,1.0436,8.2588
"BWQM","WN241","F22",08-FEB-2024 10:09:35,9,1075.3,51.312,29.909,31.147,24.648,4.7492,0.80348,10.369,99.42,0.6941,1.0418,8.2588
"BWQM","WN241","F22",08-FEB-2024 10:09:35,9.5,1083.2,44.071,29.934,31.156,24.653,4.7697,0.80567,10.357,99.3,0.6734,1.0305,8.2611
"BWQM","WN241","F22",08-FEB-2024 10:09:35,10,1076.9,39.249,29.939,31.156,24.653,4.7749,0.80805,10.359,99.32,0.724,1.058,8.2587
"BWQM","WN241","F22",08-FEB-2024 10:09:35,10.5,1084.4,36.466,29.93,31.155,24.653,4.765,0.8082,10.351,99.24,0.7372,1.0652,8.2575
"BWQM","WN241","F22",08-FEB-2024 10:09:35,11,1085.9,33.068,29.946,31.158,24.654,4.7809,0.80796,10.345,99.19,0.7208,1.0563,8.2573
"BWQM","WN241","F22",08-FEB-2024 10:09:35,11.5,1081,29.807,29.971,31.168,24.66,4.8007,0.80785,10.333,99.17,0.8077,1.1031,8.2586
"BWQM","WN241","F22",08-FEB-2024 10:09:35,12,1081.3,26.046,29.982,31.172,24.662,4.81,0.80348,10.333,99.17,0.6558,1.0208,8.2569
"BWQM","WN241","F22",08-FEB-2024 10:09:35,12.5,1083.9,24.253,29.984,31.171,24.661,4.8124,0.80537,10.332,99.16,0.6327,1.0081,8.2573
"BWQM","WN241","F22",08-FEB-2024 10:09:35,13,1058.5,21.606,29.98,31.169,24.66,4.8095,0.80596,10.328,99.12,0.6375,1.0108,8.2561
"BWQM","WN241","F22",08-FEB-2024 10:09:35,13.5,1066.5,20.034,29.993,31.175,24.663,4.8196,0.80507,10.323,99.16,0.5767,0.97707,8.2585
"BWQM","WN241","F22",08-FEB-2024 10:09:35,14,1080.2,17.932,29.997,31.176,24.664,4.823,0.8012,10.321,99.15,0.5853,0.98189,8.2549
"BWQM","WN241","F22",08-FEB-2024 10:09:35,14.5,1041.8,16.779,30.018,31.183,24.668,4.8409,0.80071,10.315,99.09,0.5751,0.9762,8.2536
"BWQM","WN241","F22",08-FEB-2024 10:09:35,15,1040.3,15.036,30.056,31.201,24.679,4.868,0.8021,10.308,99.12,0.4344,0.89657,8.2535
"BWQM","WN241","F22",08-FEB-2024 10:09:35,15.5,1062,13.633,30.039,31.194,24.675,4.8543,0.80865,10.308,99.02,0.5237,0.94732,8.2551
"BWQM","WN241","F22",08-FEB-2024 10:09:35,16,1055.6,12.176,30.091,31.218,24.69,4.8921,0.82018,10.295,99.09,0.4896,0.92807,8.2566
"BWQM","WN241","F22",08-FEB-2024 10:09:35,16.5,1096.2,11.465,30.095,31.22,24.691,4.8942,0.82465,10.295,99.09,0.3962,0.87452,8.2562
"BWQM","WN241","F22",08-FEB-2024 10:09:35,17,1041.2,10.3,30.064,31.207,24.683,4.871,0.81849,10.288,98.92,0.4026,0.87819,8.2679
"BWQM","WN241","F22",08-FEB-2024 10:09:35,17.5,1061.5,9.2419,30.115,31.231,24.698,4.9072,0.81699,10.275,98.89,0.4162,0.88607,8.2581
"BWQM","WN241","F22",08-FEB-2024 10:09:35,18,1036.5,8.1199,30.139,31.24,24.703,4.9264,0.81699,10.264,98.88,0.4207,0.88869,8.2604
"BWQM","WN241","F22",08-FEB-2024 10:09:35,18.5,1067.6,7.4366,30.133,31.237,24.701,4.9222,0.8158,10.263,98.87,0.3403,0.84197,8.2542
"BWQM","WN241","F22",08-FEB-2024 10:09:35,19,1082.3,6.9254,30.107,31.226,24.695,4.9027,0.81182,10.261,98.76,0.3679,0.85807,8.2533
"BWQM","WN241","F22",08-FEB-2024 10:09:35,19.5,1091.7,6.3563,30.121,31.231,24.698,4.9138,0.81043,10.247,98.62,0.4026,0.87819,8.2517
"BWQM","WN241","F22",08-FEB-2024 10:09:35,20,1057.1,5.8277,30.11,31.226,24.695,4.9048,0.81132,10.246,98.61,0.3484,0.84669,8.2533
"BWQM","WN241","F22",08-FEB-2024 10:09:35,20.5,1071,5.0394,30.158,31.247,24.708,4.9406,0.80785,10.234,98.59,0.4041,0.87907,8.2531
"BWQM","WN241","F22",08-FEB-2024 10:09:35,21,1085.9,4.5396,30.192,31.26,24.715,4.968,0.81202,10.221,98.56,0.326,0.83356,8.2506
"BWQM","WN241","F22",08-FEB-2024 10:09:35,21.5,1083.2,4.1803,30.158,31.246,24.707,4.9414,0.81073,10.228,98.54,0.285,0.80928,8.2489
"BWQM","WN241","F22",08-FEB-2024 10:09:35,22,1070.1,3.8919,30.175,31.255,24.713,4.9514,0.80944,10.215,98.41,0.3829,0.86682,8.2483
"BWQM","WN241","F22",08-FEB-2024 10:09:35,22.5,1079,3.4872,30.199,31.263,24.717,4.9727,0.81063,10.203,98.39,0.2875,0.81081,8.2482
"BWQM","WN241","F22",08-FEB-2024 10:09:35,23,1080.6,3.0695,30.222,31.27,24.72,4.993,0.81182,10.203,98.39,0.242,0.78369,8.2481
"BWQM","WN241","F22",08-FEB-2024 10:09:35,23.5,1077.2,2.7318,30.236,31.276,24.724,5.0038,0.81069,10.199,98.45,0.2489,0.78781,8.248
"BWQM","WN241","F22",08-FEB-2024 10:09:35,24,1079.4,2.5406,30.243,31.278,24.725,5.0103,0.80769,10.194,98.4,0.1699,0.74011,8.2471
"BWQM","WN241","F22",08-FEB-2024 10:09:35,24.5,1079.5,2.273,30.255,31.281,24.727,5.0197,0.81003,10.187,98.33,0.2318,0.77756,8.248
"BWQM","WN241","F22",08-FEB-2024 10:09:35,25,1073,2.0584,30.256,31.282,24.727,5.0206,0.80904,10.185,98.31,0.2318,0.77756,8.248
"BWQM","WN241","F22",08-FEB-2024 10:09:35,25.5,1078,1.8275,30.295,31.294,24.733,5.055,0.80983,10.17,98.26,0.2158,0.76794,8.2478
"BWQM","WN241","F22",08-FEB-2024 10:09:35,26,1073.7,1.636,30.299,31.295,24.733,5.0587,0.81028,10.167,98.23,0.2212,0.77122,8.2466
"BWQM","WN241","F22",08-FEB-2024 10:09:35,26.5,1078.2,1.5,30.303,31.296,24.734,5.0616,0.81073,10.165,98.21,0.1854,0.74956,8.2478
"BWQM","WN241","F22",08-FEB-2024 10:09:35,27,1070.2,1.3655,30.304,31.297,24.734,5.0615,0.80966,10.157,98.14,0.1596,0.73381,8.2457
"BWQM","WN241","F22",08-FEB-2024 10:09:35,27.5,1072.5,1.2235,30.307,31.298,24.734,5.0652,0.80711,10.145,98.02,0.1412,0.72256,8.245
"BWQM","WN241","F22",08-FEB-2024 10:09:35,28,1073.8,1.1122,30.308,31.298,24.735,5.0649,0.80805,10.146,98.03,0.1403,0.722,8.2454
"BWQM","WN241","F22",08-FEB-2024 10:09:35,28.5,1075.6,0.97574,30.309,31.298,24.735,5.0657,0.80888,10.14,97.97,0.1596,0.73381,8.2439
"BWQM","WN241","F22",08-FEB-2024 10:09:35,29,1084.2,0.89183,30.309,31.298,24.735,5.0665,0.80884,10.129,97.96,0.1653,0.73731,8.2446
"BWQM","WN241","F22",08-FEB-2024 10:09:35,29.5,1067.6,0.81632,30.309,31.298,24.735,5.0662,0.80944,10.126,97.93,0.1567,0.73206,8.244
"BWQM","WN241","F22",08-FEB-2024 10:09:35,30,1080.5,0.73741,30.312,31.299,24.735,5.0685,0.80721,10.123,97.9,0.1888,0.75166,8.2429
"BWQM","WN241","F22",08-FEB-2024 10:09:35,30.5,1069.7,0.67075,30.313,31.299,24.735,5.0691,0.81123,10.12,97.87,0.1725,0.74168,8.2437
"BWQM","WN241","F22",08-FEB-2024 10:09:35,31,1088.8,0.60513,30.37,31.316,24.743,5.1206,0.81083,10.103,97.8,0.1325,0.71718,8.2427
"BWQM","WN241","F22",08-FEB-2024 10:09:35,31.5,1096.7,0.53602,30.368,31.315,24.742,5.1181,0.80775,10.107,97.84,0.0683,0.67737,8.2427
"BWQM","WN241","F22",08-FEB-2024 10:09:35,32,1102.9,0.48575,30.393,31.322,24.746,5.1413,0.80769,10.099,97.86,0.1134,0.70546,8.2426
"BWQM","WN241","F22",08-FEB-2024 10:09:35,32.5,1064.7,0.44794,30.383,31.32,24.745,5.1299,0.80817,10.098,97.75,0.0948,0.69391,8.2427
"BWQM","WN241","F22",08-FEB-2024 10:09:35,33,1051.8,0.40649,30.404,31.327,24.748,5.1494,0.81302,10.085,97.72,0.0943,0.69356,8.2426
"BWQM","WN241","F22",08-FEB-2024 10:09:35,33.5,1077.7,0.35585,30.435,31.333,24.75,5.1798,0.81142,10.075,97.72,0.1481,0.72681,8.2424
"BWQM","WN241","F22",08-FEB-2024 10:09:35,34,1101.4,0.32778,30.461,31.338,24.752,5.2056,0.80825,10.072,97.69,0.055,0.66906,8.2407
"BWQM","WN241","F22",08-FEB-2024 10:09:35,34.5,1107.8,0.30915,30.417,31.328,24.748,5.1618,0.81147,10.079,97.66,0.0599,0.67212,8.2419
"BWQM","WN241","F22",08-FEB-2024 10:09:35,35,1093.9,0.27556,30.446,31.336,24.751,5.1897,0.81043,10.061,97.58,0.0872,0.68918,8.24
"BWQM","WN241","F22",08-FEB-2024 10:09:35,35.5,1088.7,0.24855,30.545,31.355,24.755,5.2883,0.81401,10.036,97.53,0.0703,0.67868,8.242
"BWQM","WN241","F22",08-FEB-2024 10:09:35,36,1084.3,0.22487,30.562,31.359,24.757,5.3048,0.81858,10.031,97.58,0.0327,0.65505,8.2371
"BWQM","WN241","F22",08-FEB-2024 10:09:35,36.5,1090.2,0.20923,30.528,31.353,24.756,5.2698,0.81819,10.047,97.64,0.0243,0.6498,8.2382
"BWQM","WN241","F22",08-FEB-2024 10:09:35,37,1095.9,0.18834,30.513,31.349,24.754,5.2554,0.81819,10.042,97.59,0.0094,0.64035,8.2354
"BWQM","WN241","F22",08-FEB-2024 10:09:35,37.5,1095.5,0.1759,30.595,31.367,24.76,5.3347,0.81968,10.015,97.52,0.0306,0.65374,8.237
"BWQM","WN241","F22",08-FEB-2024 10:09:35,38,1093.9,0.15677,30.675,31.383,24.764,5.4144,0.82058,9.9953,97.52,0.016,0.64455,8.2356
"BWQM","WN241","F22",08-FEB-2024 10:09:35,38.5,1084.2,0.14671,30.65,31.379,24.763,5.3889,0.8201,10,97.47,0.0094,0.64035,8.2348
"BWQM","WN241","F22",08-FEB-2024 10:09:35,39,1097.8,0.13218,30.681,31.385,24.765,5.4199,0.82177,9.9866,97.43,-0.0293,0.61568,8.2366
"BWQM","WN241","F22",08-FEB-2024 10:09:35,39.5,1087.3,0.11801,30.693,31.388,24.766,5.4307,0.82775,9.9831,97.4,-0.0416,0.6078,8.2333
"BWQM","WN241","F22",08-FEB-2024 10:09:35,40,1097.4,0.10795,30.706,31.393,24.769,5.4397,0.82707,9.9753,97.32,-0.0416,0.6078,8.2337
"BWQM","WN241","F22",08-FEB-2024 10:09:35,40.5,1084.7,0.10387,30.75,31.405,24.774,5.4809,0.82673,9.9515,97.18,-0.059,0.59655,8.2315
"BWQM","WN241","F22",08-FEB-2024 10:09:35,41,1100.3,0.0961,30.741,31.4,24.77,5.4745,0.83159,9.9362,97.03,-0.0366,0.61095,8.2325
"BWQM","WN241","F22",08-FEB-2024 10:09:35,41.5,1103.7,0.092579,30.859,31.433,24.785,5.581,0.83774,9.9025,96.99,-0.0552,0.59905,8.2343
"BWQM","WN241","F22",08-FEB-2024 10:09:35,42,1094,0.074969,30.885,31.442,24.789,5.6024,0.84275,9.8938,97,-0.0741,0.5868,8.231
"BWQM","WN241","F22",08-FEB-2024 10:09:35,42.5,1103.5,0.066255,30.939,31.462,24.8,5.6468,0.84455,9.8813,96.97,-0.1263,0.55267,8.2308
"BWQM","WN241","F22",08-FEB-2024 10:09:35,43,1103.7,0.0732,31.02,31.486,24.811,5.7174,0.84395,9.8664,97.01,-0.1144,0.56055,8.2293
"BWQM","WN241","F22",08-FEB-2024 10:09:35,43.5,1086.7,0.059367,30.819,31.425,24.783,5.5407,0.83554,9.8753,96.63,-0.0538,0.59993,8.2312
"BWQM","WN241","F22",08-FEB-2024 10:09:35,44,1088,0.046609,31.073,31.508,24.824,5.7573,0.84455,9.8103,96.56,-0.0983,0.57105,8.2279
"BWQM","WN241","F22",08-FEB-2024 10:09:35,44.5,1113.2,0.049131,31.189,31.535,24.832,5.8672,0.84635,9.7741,96.49,-0.1263,0.55267,8.225
"BWQM","WN241","F22",08-FEB-2024 10:09:35,45,1102.1,0.040725,31.193,31.538,24.834,5.8684,0.84485,9.7821,96.57,-0.1975,0.50542,8.225
"BWQM","WN241","F22",08-FEB-2024 10:09:35,45.5,1082.5,0.038341,31.022,31.497,24.82,5.7079,0.84455,9.8071,96.43,-0.1303,0.55005,8.2257
"BWQM","WN241","F22",08-FEB-2024 10:09:35,46,1098.5,0.039007,31.175,31.539,24.838,5.8452,0.84816,9.7533,96.19,-0.1502,0.53692,8.2251
"BWQM","WN241","F22",08-FEB-2024 10:09:35,46.5,1108.5,0.034552,31.23,31.554,24.844,5.8951,0.84864,9.7407,96.16,-0.1904,0.51015,8.2239
"BWQM","WN241","F22",08-FEB-2024 10:09:35,47,1102.3,0.030662,31.131,31.524,24.83,5.8083,0.84375,9.7516,96.07,-0.1884,0.51155,8.2253
"BWQM","WN241","F22",08-FEB-2024 10:09:35,47.5,1081.7,0.023217,31.147,31.532,24.835,5.8191,0.84615,9.7239,95.8,-0.204,0.50105,8.2252
"BWQM","WN241","F22",08-FEB-2024 10:09:35,48,1094.6,0.024858,31.234,31.559,24.848,5.8946,0.85177,9.6996,95.75,-0.1621,0.52905,8.2237
"BWQM","WN241","F22",08-FEB-2024 10:09:35,48.5,1096.7,0.02458,31.238,31.562,24.85,5.8957,0.85237,9.7014,95.77,-0.2519,0.46867,8.2201
"BWQM","WN241","F22",08-FEB-2024 10:09:35,49,1097.6,0.017464,31.203,31.55,24.844,5.8655,0.8651,9.6933,95.69,-0.2364,0.47917,8.2226
"BWQM","WN241","F22",08-FEB-2024 10:09:35,49.5,1097.3,0.017464,31.252,31.571,24.856,5.9024,0.85458,9.6711,95.56,-0.1988,0.50455,8.2217
"BWQM","WN241","F22",08-FEB-2024 10:09:35,50,1099.4,0.01909,31.28,31.58,24.86,5.9255,0.86021,9.6568,95.42,-0.217,0.49229,8.22
"BWQM","WN241","F22",08-FEB-2024 10:09:35,50.5,1090.5,0.014181,31.287,31.582,24.862,5.9311,0.86474,9.6575,95.43,-0.2422,0.47523,8.2199
"BWQM","WN241","F22",08-FEB-2024 10:09:35,51,1099.4,0.012563,31.242,31.568,24.855,5.8926,0.86343,9.6382,95.15,-0.2557,0.46604,8.2201
"BWQM","WN241","F22",08-FEB-2024 10:09:35,51.5,1098.1,0.012557,31.297,31.587,24.865,5.9374,0.86927,9.621,95.16,-0.2248,0.48704,8.2199
"BWQM","WN241","F22",08-FEB-2024 10:09:35,52,1087.6,0.01125,31.325,31.597,24.87,5.9602,0.86867,9.6073,95.03,-0.2305,0.48311,8.2198
"BWQM","WN241","F22",08-FEB-2024 10:09:35,52.5,1106.4,0.0098456,31.296,31.586,24.864,5.9374,0.86474,9.6127,95.08,-0.2402,0.47654,8.2199
"BWQM","WN241","F22",08-FEB-2024 10:09:35,53,1096.8,,31.344,31.604,24.874,5.9747,0.86722,9.5903,94.95,-0.2618,0.46184,8.2197
"BWQM","WN241","F22",08-FEB-2024 10:09:35,53.5,1103.4,,31.361,31.611,24.878,5.9879,0.86826,9.5839,94.89,-0.2749,0.45292,8.2197
"BWQM","WN241","F22",08-FEB-2024 10:09:35,54,1097.3,,31.368,31.613,24.879,5.9933,0.87028,9.5728,94.78,-0.28,0.44942,8.2189
"BWQM","WN241","F22",08-FEB-2024 10:09:35,54.5,1093.7,,31.391,31.622,24.884,6.01,0.87157,9.5658,94.8,-0.2649,0.45974,8.2196
"BWQM","WN241","F22",08-FEB-2024 10:09:35,55,1097,,31.426,31.635,24.891,6.0381,0.87532,9.5513,94.66,-0.2844,0.44635,8.2195
"BWQM","WN241","F22",08-FEB-2024 10:09:35,55.5,1097.1,,31.435,31.637,24.891,6.0469,0.87805,9.5449,94.69,-0.2672,0.45817,8.2182
"BWQM","WN241","F22",08-FEB-2024 10:09:35,56,1108.7,,31.45,31.641,24.893,6.0607,0.87333,9.5404,94.65,-0.3232,0.41954,8.218
"BWQM","WN241","F22",08-FEB-2024 10:09:35,56.5,1115.7,,31.455,31.642,24.893,6.0651,0.8706,9.5281,94.52,-0.2772,0.45134,8.2184
"BWQM","WN241","F22",08-FEB-2024 10:09:35,57,1085.5,,31.442,31.64,24.893,6.0519,0.86867,9.5234,94.48,-0.294,0.43979,8.217
"BWQM","WN241","F22",08-FEB-2024 10:09:35,57.5,1091.7,,31.463,31.644,24.894,6.0723,0.87351,9.5217,94.46,-0.2441,0.47392,8.2169
"BWQM","WN241","F22",08-FEB-2024 10:09:35,58,1097.5,,31.472,31.646,24.894,6.0798,0.87835,9.5079,94.32,-0.2863,0.44504,8.2169
"BWQM","WN241","F22",08-FEB-2024 10:09:35,58.5,1108.4,,31.468,31.646,24.895,6.0751,0.87634,9.5108,94.35,-0.3015,0.43454,8.2177
"BWQM","WN241","F22",08-FEB-2024 10:09:35,59,1101.2,,31.443,31.638,24.891,6.0538,0.87452,9.5017,94.26,-0.3015,0.43454,8.2162
"BWQM","WN241","F22",08-FEB-2024 10:09:35,59.5,1091.2,,31.468,31.647,24.896,6.0739,0.87278,9.4869,94.12,-0.2954,0.43874,8.2164
"BWQM","WN241","F22",08-FEB-2024 10:09:35,60,1095.1,,31.519,31.662,24.903,6.1181,0.8723,9.4718,94.06,-0.3204,0.42142,8.2167
"BWQM","WN241","F22",08-FEB-2024 10:09:35,60.5,1101.9,,31.538,31.668,24.905,6.1345,0.87957,9.4679,94.11,-0.3355,0.41092,8.2143
"BWQM","WN241","F22",08-FEB-2024 10:09:35,61,1103,,31.542,31.674,24.91,6.1316,0.88118,9.4688,94.12,-0.3467,0.40304,8.2143
