"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","ORDERED_DEPTH_CODE","SPEC_CODE","LOWEST_TAXON","GROUP_ID","DESCR","CELLS_PER_L","UG_CARBON_PER_L"
"PCCS","WN241_PCCS","F01",08-FEB-2024 11:40:00,1.5,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",881.58,0.88158
"PCCS","WN241_PCCS","F01",08-FEB-2024 11:40:00,1.5,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",675040,14.048
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",1562.5,0.029875
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","07020205PUNC","SPECIES","CENTRIC DIATOM","Thalassiosira punctigera",312.5,0.25
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",3750,0.19879
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",6250,0.051938
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1093.8,0.045631
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",468.75,0.39444
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",781.25,0.11949
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","0703SG01","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 1 <10 microns length",3125,0.020094
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","0703SG03","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 3 31-60 microns length",156.25,0.01465
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",6250,0.67075
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",625,1.2384
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",781.25,4.3209
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",468.75,4.5516
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",15625,0.10109
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","3409SG01","SUBCLASS","HAPTOPHYTES","Coccolithophorid group 1, <10 um diameter",156.25,0.0028125
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",156.25,0.15625
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",243750,5.0724
"BWQM","WN241","N18",08-FEB-2024 11:45:45,1.58,"A","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",3125,0.39375
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",1114.8,0.021315
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",6210.9,0.32924
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","07020301SG02","SUBGENUS","CENTRIC DIATOM","Coscinodiscus sp. group 2 diam 40-100 microns",159.25,0.41438
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",159.25,0.054022
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","0702100113","SPECIES","CENTRIC DIATOM","Rhizosolenia setigera",159.25,0.22271
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",25481,0.21175
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1274,0.053153
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",159.25,0.13401
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","07030701SPP","GENUS","PENNATE DIATOM","Amphora spp.",3185.1,2.8578
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",3344.4,0.51152
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",159.25,0.005222
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","1202010401","SPECIES","DINOFLAGELLATES","Prorocentrum micans",159.25,0.098455
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",318.51,0.049038
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",477.76,0.18058
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",9555.3,0.20181
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",477.76,2.6424
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","1204140106","SPECIES","DINOFLAGELLATES","Tripos macroceros",159.25,0.46809
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",159.25,1.5464
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",76442,0.49458
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",796.27,0.79627
"BWQM","WN241","N18",08-FEB-2024 11:45:45,11.29,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",449100,9.3457
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",1406.3,0.026888
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",5312.5,0.28162
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",312.5,0.10601
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",15625,0.12984
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1875,0.078225
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",468.75,0.39444
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",4843.8,0.74085
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",3125,0.33538
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",156.25,0.30959
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",156.25,0.30959
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","1204140105","SPECIES","DINOFLAGELLATES","Tripos longipes",312.5,3.0732
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",34375,0.22241
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",3125,3.125
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",156.25,0.15625
"BWQM","WN241","N07",08-FEB-2024 12:38:41,1.52,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",318750,6.6332
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","07020205PUNC","SPECIES","CENTRIC DIATOM","Thalassiosira punctigera",1101,0.88082
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",6134.3,0.32518
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","0702100108","SPECIES","CENTRIC DIATOM","Dactyliosolen fragilissimus",157.29,0.052234
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",12583,0.10457
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",2831.2,0.11812
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",314.58,0.26471
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",2988.5,0.45709
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","0703SG01","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 1 <10 microns length",3145.8,0.020227
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",157.29,0.0051575
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",157.29,0.024216
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",6291.5,0.67521
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","12040103SG02","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 2 21-40 microns width, 21-50 microns length",157.29,0.31165
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",314.58,0.6233
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",157.29,0.059449
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",28312,0.18318
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",1258.3,1.2583
"BWQM","WN241","N07",08-FEB-2024 12:38:41,23.2,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",251660,5.2371
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",155.28,0.037298
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","07020203SG01","SUBGENUS","CENTRIC DIATOM","Cyclotella sp. group 1 diam <10 microns",3105.6,0.038012
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","07020205PUNC","SPECIES","CENTRIC DIATOM","Thalassiosira punctigera",465.84,0.37267
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",7453.4,0.39511
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","0702100113","SPECIES","CENTRIC DIATOM","Rhizosolenia setigera",155.28,0.21715
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",9316.8,0.077422
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1397.5,0.058304
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",2639.8,0.40375
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",621.12,0.020366
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",310.56,0.047814
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",6211.2,0.66658
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","12040104SG01","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 1 5-20 microns width, 10-20 microns length",465.84,0.049994
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",6211.2,0.13118
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",155.28,0.8588
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","1204140103","SPECIES","DINOFLAGELLATES","Tripos fusus",155.28,0.45941
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","1204140106","SPECIES","DINOFLAGELLATES","Tripos macroceros",155.28,0.4564
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",49689,0.32149
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",1242.2,1.2422
"BWQM","WN241","F15",08-FEB-2024 13:09:47,1.64,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",580750,12.085
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","07020205PUNC","SPECIES","CENTRIC DIATOM","Thalassiosira punctigera",633.06,0.50645
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",5697.6,0.30203
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",158.27,0.053687
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",316.53,0.071603
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",12661,0.10522
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",3640.1,0.15187
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",474.8,0.39953
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",6172.4,0.94406
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","1202010401","SPECIES","DINOFLAGELLATES","Prorocentrum micans",474.8,0.29353
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",158.27,0.024367
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",9495.9,1.0191
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",316.53,1.7506
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",47480,0.30719
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",316.53,0.31653
"BWQM","WN241","F15",08-FEB-2024 13:09:47,18.92,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",386170,8.0362
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",773.73,0.18585
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",14959,0.79297
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","07020301SG02","SUBGENUS","CENTRIC DIATOM","Coscinodiscus sp. group 2 diam 40-100 microns",257.91,0.67108
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","0702100113","SPECIES","CENTRIC DIATOM","Rhizosolenia setigera",257.91,0.36068
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",10316,0.085729
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",12380,0.51648
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",1805.4,0.27613
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",2579.1,0.27679
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",1031.6,2.0441
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",2579.1,0.054471
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",773.73,5.8659
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",28370,0.18355
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",2321.2,2.3212
"PCCS","WN241_PCCS","F29",08-FEB-2024 13:36:00,1.5,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",634460,13.203
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",318.51,0.076506
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","07020205PUNC","SPECIES","CENTRIC DIATOM","Thalassiosira punctigera",318.51,0.25481
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",3025.8,0.1604
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",25481,0.21175
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1751.8,0.073085
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",637.02,0.53604
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",3025.8,0.4628
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",159.25,0.024519
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",6370.2,0.68365
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",477.76,0.18058
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",159.25,0.88079
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",3344.4,25.355
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",318.51,3.0927
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",15925,0.10304
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",955.53,0.95553
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",159.25,0.15925
"BWQM","WN241","F10",08-FEB-2024 13:51:59,1.82,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",264360,5.5014
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",633.06,0.15206
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",6330.6,0.12104
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","07020203SG01","SUBGENUS","CENTRIC DIATOM","Cyclotella sp. group 1 diam <10 microns",3165.3,0.038743
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","07020205PUNC","SPECIES","CENTRIC DIATOM","Thalassiosira punctigera",316.53,0.25323
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",3798.4,0.20135
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","07020901SG01","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 1 diam <10 microns",6330.6,0.13111
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",158.27,0.053687
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",3165.3,0.026304
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",3007,0.12545
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",158.27,0.13318
"BWQM","WN241","F10",08-FEB-2024 13:51:59,15.63,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",158.27,0.0051895
